"","SD_mort","La_r","gen_r","M_repo","M_suv","gini_r","species_match","PCA_met_type"
"39",-0.544048474457911,-0.919769869268082,-1.60354071233441,0.687359435170491,-1.35529149452657,0.14333395893536,"Marmota_flaviventris","endo"
"40",-0.591157383410428,-0.919769869268082,-1.41483939968675,1.03080382421585,-1.1028556998457,-0.861507711889166,"Marmota_flaviventris","endo"
"41",-0.897139234052053,-0.919769869268082,-1.5078392233413,1.01057460965849,-1.1281256334515,-0.865342202293384,"Marmota_flaviventris","endo"
"42",-0.38637841841502,-0.919769869268082,-1.66101867928812,0.533636218300149,-1.63065564418467,0.670548185128376,"Marmota_flaviventris","endo"
"43",-0.582902570964788,-0.919769869268082,-1.81236683122958,0.653696165160263,-1.52194495984998,0.731452575897164,"Marmota_flaviventris","endo"
"44",-1.05363745345051,-0.850470111018089,-1.57709299354539,0.274753491702763,-1.0527113882433,0.650954276418097,"Marmota_flaviventris","endo"
"45",0.0726267170508161,-0.850470111018089,-1.04313035808297,0.820063489520535,-0.984349608409276,0.0357590193268911,"Marmota_flaviventris","endo"
"46",-0.100396438320919,-0.850470111018089,-1.37321500807769,0.944024701891405,-1.37182266096978,0.0806276624557569,"Marmota_flaviventris","endo"
"47",-0.445735389253563,-0.850470111018089,-1.40588627101426,0.52822343989262,-1.27132583066937,0.239478049544715,"Marmota_flaviventris","endo"
"48",0.247651067929708,-0.850470111018089,-1.1851458241828,0.781261260952191,-0.951708688808741,0.633124734920578,"Marmota_flaviventris","endo"
"49",-0.160173067175956,-0.850470111018089,-1.28508082399739,0.757752546230632,-0.997890597838046,0.486511427568552,"Marmota_flaviventris","endo"
"50",-0.320642742979999,-0.850470111018089,-1.08423828983954,0.364574688461759,-1.59254615019819,-0.48524721196467,"Marmota_flaviventris","endo"
"51",-0.868736415045494,-0.850470111018089,-1.74079190616958,0.233926079096945,-1.38671835845144,0.958721243977928,"Marmota_flaviventris","endo"
"52",-0.601498588660303,-1.18043172233198,-0.890545252712096,0.252414926758394,-1.37782279328999,-0.357823558316165,"Mustela_erminea","endo"
"53",-0.480745724067124,-1.18043172233198,-1.11058658202614,0.0956118757660546,-0.939740876150244,0.773350791375472,"Mustela_erminea","endo"
"54",-1.24860741151836,0.461656842845195,-0.182521817487975,-0.998661774527124,-0.0513303176291765,0.95671512181864,"Pernis_apivorus","endo"
"55",-1.24860741151836,0.461656842845195,-0.316321170375426,-0.55673867710709,-0.0513303176291765,0.95671512181864,"Pernis_apivorus","endo"
"56",-0.0363218113527744,-0.908562498570053,-1.48233430075196,1.1294050171655,-1.21662359995556,-0.353793800920266,"Phacochoerus_aethiopicus","endo"
"57",-0.724371382570511,-0.970363837350817,-0.236940475979793,-1.1856745757357,-0.269288304507267,0.774862011880135,"Physeter_macrocephalus","endo"
"58",-1.02733762026901,-1.06497039596576,-1.89823513002255,1.25463347602025,-0.80355659925381,1.05765620197661,"Lycalopex_culpaeus","endo"
"59",-1.01517927473106,-1.3753650657716,-1.35287954008241,1.20884670896762,-1.26638838211959,1.25009153770493,"Urocitellus_armatus","endo"
"60",-0.553522087605974,-1.3753650657716,-1.39510387932894,0.862220844102,-1.11925304488716,0.776834449567785,"Urocitellus_armatus","endo"
"61",-0.90426880209892,-1.3753650657716,-1.40625080438483,0.967685878461329,-1.16604970950378,0.872386127051679,"Urocitellus_armatus","endo"
"62",-1.15173204833396,0.132511800813405,-1.21363563962714,0.118467078620221,-1.01135905590104,1.04129725853108,"Urocitellus_columbianus","endo"
"63",-1.02299928279372,0.132511800813405,-0.778096041961918,-0.438733322091098,-0.611528459170904,0.80603238891897,"Urocitellus_columbianus","endo"
"64",3.51976798359753,2.0063543647167,1.68301371226384,1.82886066192716,1.35576183215107,-0.474283876869641,"Kinosternon_flavescens","ecto"
