plot,habitat,species code,mptype,number,percent.cov
65,grassland,BROINE,midplot,1,2.5
65,grassland,BROINE,wholeplot,1,2.5
1,grassland,BROJAP,microplot,4,2.5
1,grassland,BROJAP,subplot,2,2.5
1,grassland,BROJAP,wholeplot,1,2.5
5,grassland,BROJAP,midplot,1,2.5
5,grassland,BROJAP,wholeplot,1,2.5
7,grassland,BROJAP,wholeplot,1,2.5
9,grassland,BROJAP,microplot,7,2.5
9,grassland,BROJAP,wholeplot,1,2.5
10,grassland,BROJAP,microplot,2,14.5
10,grassland,BROJAP,microplot,5,14.5
10,grassland,BROJAP,microplot,7,2.5
10,grassland,BROJAP,wholeplot,1,2.5
11,grassland,BROJAP,microplot,10,2.5
11,grassland,BROJAP,subplot,1,2.5
11,grassland,BROJAP,wholeplot,1,2.5
14,grassland,BROJAP,microplot,1,14.5
14,grassland,BROJAP,microplot,2,2.5
14,grassland,BROJAP,microplot,4,2.5
14,grassland,BROJAP,microplot,5,2.5
14,grassland,BROJAP,microplot,7,85
14,grassland,BROJAP,microplot,9,2.5
14,grassland,BROJAP,subplot,2,2.5
14,grassland,BROJAP,midplot,1,2.5
14,grassland,BROJAP,wholeplot,1,2.5
32,grassland,BROJAP,wholeplot,1,2.5
47,grassland,BROJAP,microplot,1,2.5
47,grassland,BROJAP,microplot,4,14.5
47,grassland,BROJAP,microplot,5,14.5
47,grassland,BROJAP,microplot,6,2.5
47,grassland,BROJAP,microplot,7,2.5
47,grassland,BROJAP,microplot,9,14.5
47,grassland,BROJAP,microplot,10,2.5
47,grassland,BROJAP,subplot,1,2.5
47,grassland,BROJAP,subplot,2,2.5
47,grassland,BROJAP,midplot,1,2.5
47,grassland,BROJAP,wholeplot,1,2.5
49,grassland,BROJAP,microplot,9,2.5
49,grassland,BROJAP,wholeplot,1,2.5
49,grassland,BROJAP,microplot,4,2.5
49,grassland,BROJAP,microplot,10,2.5
49,grassland,BROJAP,subplot,2,2.5
80,grassland,brojap,midplot,1,2.5
80,grassland,BROJAP,wholeplot,1,2.5
81,grassland,BROJAP,wholeplot,1,2.5
24,grassland,BROTEC,microplot,2,2.5
24,grassland,BROTEC,microplot,10,2.5
24,grassland,BROTEC,midplot,1,2.5
24,grassland,BROTEC,wholeplot,1,2.5
1,grassland,CALMAC,microplot,1,2.5
1,grassland,CALMAC,microplot,2,14.5
1,grassland,CALMAC,microplot,8,2.5
1,grassland,CALMAC,microplot,10,2.5
1,grassland,CALMAC,midplot,1,2.5
1,grassland,CALMAC,wholeplot,1,2.5
4,grassland,CALMAC,microplot,5,2.5
4,grassland,CALMAC,subplot,2,2.5
4,grassland,CALMAC,midplot,1,2.5
4,grassland,CALMAC,wholeplot,1,2.5
5,grassland,CALMAC,microplot,2,2.5
5,grassland,CALMAC,subplot,1,2.5
5,grassland,CALMAC,wholeplot,1,2.5
7,grassland,CALMAC,microplot,5,2.5
7,grassland,CALMAC,subplot,1,2.5
7,grassland,CALMAC,subplot,2,2.5
7,grassland,CALMAC,midplot,1,2.5
7,grassland,CALMAC,wholeplot,1,2.5
9,grassland,CALMAC,subplot,1,2.5
9,grassland,CALMAC,subplot,2,2.5
9,grassland,CALMAC,midplot,1,2.5
9,grassland,CALMAC,wholeplot,1,2.5
9,grassland,CALMAC,microplot,9,2.5
9,grassland,CALMAC,microplot,6,2.5
10,grassland,CALMAC,microplot,8,2.5
10,grassland,CALMAC,microplot,10,2.5
10,grassland,CALMAC,midplot,1,2.5
10,grassland,CALMAC,wholeplot,1,2.5
11,grassland,CALMAC,microplot,10,2.5
11,grassland,CALMAC,midplot,1,2.5
11,grassland,CALMAC,wholeplot,1,2.5
14,grassland,CALMAC,wholeplot,1,2.5
18,grassland,CALMAC,microplot,7,2.5
18,grassland,CALMAC,microplot,9,2.5
18,grassland,CALMAC,subplot,2,2.5
18,grassland,CALMAC,midplot,1,2.5
18,grassland,CALMAC,wholeplot,1,2.5
24,grassland,CALMAC,microplot,3,2.5
24,grassland,CALMAC,microplot,8,2.5
24,grassland,CALMAC,midplot,1,2.5
24,grassland,CALMAC,wholeplot,1,2.5
32,grassland,CALMAC,microplot,6,2.5
32,grassland,CALMAC,midplot,1,2.5
32,grassland,CALMAC,wholeplot,1,2.5
45,grassland,CALMAC,microplot,4,2.5
45,grassland,CALMAC,microplot,5,2.5
45,grassland,CALMAC,microplot,7,2.5
45,grassland,CALMAC,subplot,1,2.5
45,grassland,CALMAC,subplot,2,2.5
45,grassland,CALMAC,midplot,1,2.5
45,grassland,CALMAC,wholeplot,1,2.5
47,grassland,CALMAC,subplot,2,2.5
47,grassland,CALMAC,midplot,1,2.5
47,grassland,CALMAC,wholeplot,1,2.5
49,grassland,CALMAC,microplot,4,2.5
49,grassland,CALMAC,wholeplot,1,2.5
51,grassland,CALMAC,microplot,4,2.5
51,grassland,CALMAC,microplot,10,2.5
51,grassland,CALMAC,subplot,2,2.5
51,grassland,CALMAC,midplot,1,2.5
51,grassland,CALMAC,wholeplot,1,2.5
80,grassland,CALMAC,microplot,3,2.5
80,grassland,CALMAC,midplot,1,2.5
80,grassland,CALMAC,wholeplot,1,2.5
81,grassland,CALMAC,wholeplot,1,2.5
82,grassland,CALMAC,subplot,2,2.5
82,grassland,CALMAC,wholeplot,1,2.5
2,grassland,CALRUB,microplot,6,37.5
2,grassland,CALRUB,microplot,7,2.5
2,grassland,CALRUB,microplot,8,14.5
2,grassland,CALRUB,microplot,9,37.5
2,grassland,CALRUB,microplot,10,62.5
2,grassland,CALRUB,wholeplot,1,2.5
6,grassland,CALRUB,wholeplot,1,2.5
14,grassland,CALRUB,subplot,1,2.5
14,grassland,CALRUB,midplot,1,2.5
14,grassland,CALRUB,wholeplot,1,2.5
47,grassland,CALRUB,microplot,3,2.5
47,grassland,CALRUB,microplot,4,2.5
47,grassland,CALRUB,wholeplot,1,2.5
1,grassland,CAMMIC,microplot,6,2.5
1,grassland,CAMMIC,wholeplot,1,2.5
7,grassland,CAMMIC,microplot,1,2.5
7,grassland,CAMMIC,wholeplot,1,2.5
47,grassland,CAMMIC,microplot,5,2.5
47,grassland,CAMMIC,wholeplot,1,2.5
1,grassland,CAMROT,microplot,7,2.5
1,grassland,CAMROT,subplot,1,2.5
1,grassland,CAMROT,wholeplot,1,2.5
4,grassland,CAMROT,microplot,1,2.5
4,grassland,CAMROT,microplot,4,2.5
4,grassland,CAMROT,subplot,1,2.5
4,grassland,CAMROT,subplot,2,2.5
4,grassland,CAMROT,wholeplot,1,2.5
4,grassland,CAMROT,microplot,10,2.5
5,grassland,CAMROT,microplot,8,2.5
5,grassland,CAMROT,subplot,2,2.5
5,grassland,CAMROT,midplot,1,2.5
5,grassland,CAMROT,wholeplot,1,2.5
6,grassland,CAMROT,subplot,1,2.5
6,grassland,CAMROT,subplot,2,2.5
6,grassland,CAMROT,midplot,1,2.5
6,grassland,CAMROT,wholeplot,1,2.5
6,grassland,CAMROT,microplot,7,2.5
9,grassland,CAMROT,subplot,1,2.5
9,grassland,CAMROT,wholeplot,1,2.5
9,grassland,CAMROT,microplot,4,2.5
9,grassland,CAMROT,microplot,5,2.5
9,grassland,CAMROT,microplot,7,14.5
9,grassland,CAMROT,microplot,9,2.5
10,grassland,CAMROT,microplot,1,2.5
10,grassland,CAMROT,microplot,4,2.5
10,grassland,CAMROT,microplot,8,2.5
10,grassland,CAMROT,subplot,2,2.5
10,grassland,CAMROT,midplot,1,2.5
10,grassland,CAMROT,wholeplot,1,2.5
11,grassland,CAMROT,microplot,1,2.5
11,grassland,CAMROT,microplot,3,2.5
11,grassland,CAMROT,microplot,7,2.5
11,grassland,CAMROT,microplot,8,2.5
11,grassland,CAMROT,subplot,1,2.5
11,grassland,CAMROT,subplot,2,2.5
11,grassland,CAMROT,midplot,1,2.5
11,grassland,CAMROT,wholeplot,1,2.5
14,grassland,CAMROT,subplot,1,2.5
14,grassland,CAMROT,wholeplot,1,2.5
18,grassland,CAMROT,wholeplot,1,2.5
24,grassland,CAMROT,microplot,2,2.5
24,grassland,CAMROT,microplot,3,2.5
24,grassland,CAMROT,microplot,8,2.5
24,grassland,CAMROT,microplot,9,2.5
24,grassland,CAMROT,midplot,1,2.5
24,grassland,CAMROT,wholeplot,1,2.5
32,grassland,CAMROT,midplot,1,2.5
32,grassland,CAMROT,wholeplot,1,2.5
45,grassland,CAMROT,microplot,1,2.5
45,grassland,CAMROT,midplot,1,2.5
45,grassland,CAMROT,wholeplot,1,2.5
47,grassland,CAMROT,wholeplot,1,2.5
47,grassland,CAMROT,microplot,2,14.5
47,grassland,CAMROT,microplot,3,2.5
47,grassland,CAMROT,microplot,9,2.5
49,grassland,CAMROT,microplot,3,2.5
49,grassland,CAMROT,subplot,1,2.5
49,grassland,CAMROT,midplot,1,2.5
49,grassland,CAMROT,wholeplot,1,2.5
50,grassland,CAMROT,microplot,2,2.5
50,grassland,CAMROT,microplot,7,2.5
50,grassland,CAMROT,subplot,1,2.5
50,grassland,CAMROT,subplot,2,2.5
50,grassland,CAMROT,wholeplot,1,2.5
51,grassland,CAMROT,wholeplot,1,2.5
60,grassland,CAMROT,microplot,1,2.5
60,grassland,CAMROT,subplot,1,2.5
60,grassland,CAMROT,midplot,1,2.5
60,grassland,CAMROT,wholeplot,1,2.5
62,grassland,CAMROT,microplot,4,2.5
62,grassland,CAMROT,microplot,6,2.5
62,grassland,CAMROT,microplot,8,2.5
62,grassland,CAMROT,microplot,10,2.5
62,grassland,CAMROT,subplot,1,2.5
62,grassland,CAMROT,subplot,2,2.5
62,grassland,CAMROT,midplot,1,2.5
62,grassland,CAMROT,wholeplot,1,2.5
65,grassland,CAMROT,wholeplot,1,2.5
82,grassland,CAMROT,wholeplot,1,2.5
45,grassland,CARADU,subplot,1,2.5
45,grassland,CARADU,wholeplot,1,2.5
24,grassland,CARGAR,wholeplot,1,2.5
62,grassland,CARGAR,microplot,7,2.5
62,grassland,CARGAR,wholeplot,1,2.5
2,grassland,CARPET,midplot,1,2.5
2,grassland,CARPET,wholeplot,1,2.5
4,grassland,CARPET,subplot,2,2.5
4,grassland,CARPET,midplot,1,2.5
4,grassland,CARPET,wholeplot,1,2.5
5,grassland,CARPET,wholeplot,1,2.5
6,grassland,CARPET,midplot,1,2.5
6,grassland,CARPET,wholeplot,1,2.5
7,grassland,CARPET,midplot,1,2.5
7,grassland,CARPET,wholeplot,1,2.5
10,grassland,CARPET,microplot,6,2.5
10,grassland,CARPET,microplot,10,2.5
10,grassland,CARPET,midplot,1,2.5
10,grassland,CARPET,wholeplot,1,2.5
11,grassland,CARPET,microplot,3,2.5
11,grassland,CARPET,wholeplot,1,2.5
18,grassland,CARPET,microplot,1,2.5
18,grassland,CARPET,microplot,4,2.5
18,grassland,CARPET,microplot,5,2.5
18,grassland,CARPET,subplot,1,2.5
18,grassland,CARPET,subplot,2,2.5
18,grassland,CARPET,wholeplot,1,2.5
50,grassland,CARPET,microplot,1,2.5
50,grassland,CARPET,microplot,5,2.5
50,grassland,CARPET,microplot,7,2.5
50,grassland,CARPET,microplot,8,2.5
50,grassland,CARPET,midplot,1,2.5
50,grassland,CARPET,wholeplot,1,2.5
51,grassland,CARPET,wholeplot,1,2.5
51,grassland,CARPET,subplot,2,2.5
60,grassland,CARPET,subplot,1,2.5
60,grassland,CARPET,wholeplot,1,2.5
62,grassland,CARPET,microplot,1,2.5
62,grassland,CARPET,microplot,6,2.5
62,grassland,CARPET,microplot,7,2.5
62,grassland,CARPET,microplot,10,2.5
62,grassland,CARPET,subplot,1,2.5
62,grassland,CARPET,midplot,1,2.5
62,grassland,CARPET,wholeplot,1,2.5
81,grassland,CARPET,microplot,4,2.5
81,grassland,CARPET,microplot,9,2.5
81,grassland,CARPET,wholeplot,1,2.5
82,grassland,CARPET,subplot,1,2.5
82,grassland,CARPET,subplot,2,2.5
82,grassland,CARPET,wholeplot,1,2.5
7,grassland,CASTHO,microplot,1,2.5
7,grassland,CASTHO,microplot,5,2.5
7,grassland,CASTHO,microplot,6,2.5
7,grassland,CASTHO,microplot,10,2.5
7,grassland,CASTHO,subplot,2,2.5
7,grassland,CASTHO,midplot,1,2.5
7,grassland,CASTHO,wholeplot,1,2.5
9,grassland,CASTHO,wholeplot,1,2.5
10,grassland,CASTHO,subplot,2,2.5
10,grassland,CASTHO,wholeplot,1,2.5
11,grassland,CASTHO,microplot,1,2.5
11,grassland,CASTHO,microplot,2,2.5
11,grassland,CASTHO,microplot,5,2.5
11,grassland,CASTHO,microplot,8,2.5
11,grassland,CASTHO,subplot,2,2.5
11,grassland,CASTHO,wholeplot,1,2.5
14,grassland,CASTHO,microplot,8,2.5
14,grassland,CASTHO,microplot,9,2.5
14,grassland,CASTHO,midplot,1,2.5
14,grassland,CASTHO,wholeplot,1,2.5
32,grassland,CASTHO,wholeplot,1,2.5
45,grassland,CASTHO,wholeplot,1,2.5
47,grassland,CASTHO,wholeplot,1,2.5
49,grassland,CASTHO,midplot,1,2.5
49,grassland,CASTHO,wholeplot,1,2.5
51,grassland,CASTHO,midplot,1,2.5
51,grassland,CASTHO,wholeplot,1,2.5
60,grassland,CASTHO,wholeplot,1,2.5
82,grassland,CASTHO,subplot,1,2.5
82,grassland,CASTHO,midplot,1,2.5
82,grassland,CASTHO,wholeplot,1,2.5
11,grassland,CENDIF,microplot,3,2.5
11,grassland,CENDIF,microplot,4,2.5
11,grassland,CENDIF,subplot,2,2.5
11,grassland,CENDIF,midplot,1,2.5
11,grassland,CENDIF,wholeplot,1,2.5
32,grassland,CENDIF,wholeplot,1,2.5
1,grassland,CENMAC,subplot,2,2.5
1,grassland,CENMAC,wholeplot,1,2.5
2,grassland,CENMAC,microplot,1,2.5
2,grassland,CENMAC,subplot,1,2.5
2,grassland,CENMAC,wholeplot,1,2.5
4,grassland,CENMAC,microplot,9,2.5
4,grassland,CENMAC,wholeplot,1,2.5
4,grassland,CENMAC,midplot,1,2.5
5,grassland,CENMAC,subplot,2,2.5
5,grassland,CENMAC,wholeplot,1,2.5
6,grassland,CENMAC,microplot,5,2.5
6,grassland,CENMAC,wholeplot,1,2.5
7,grassland,CENMAC,microplot,4,2.5
7,grassland,CENMAC,microplot,6,2.5
7,grassland,CENMAC,microplot,1,2.5
7,grassland,CENMAC,microplot,2,2.5
7,grassland,CENMAC,microplot,3,2.5
7,grassland,CENMAC,microplot,7,2.5
7,grassland,CENMAC,microplot,8,2.5
7,grassland,CENMAC,microplot,9,14.5
7,grassland,CENMAC,subplot,1,2.5
7,grassland,CENMAC,subplot,2,2.5
7,grassland,CENMAC,midplot,1,2.5
7,grassland,CENMAC,wholeplot,1,2.5
10,grassland,CENMAC,microplot,1,2.5
10,grassland,CENMAC,microplot,2,2.5
10,grassland,CENMAC,microplot,3,14.5
10,grassland,CENMAC,microplot,4,62.5
10,grassland,CENMAC,microplot,5,2.5
10,grassland,CENMAC,microplot,8,2.5
10,grassland,CENMAC,microplot,9,37.5
10,grassland,CENMAC,microplot,10,37.5
10,grassland,CENMAC,subplot,1,2.5
10,grassland,CENMAC,subplot,2,2.5
10,grassland,CENMAC,midplot,1,2.5
10,grassland,CENMAC,wholeplot,1,2.5
11,grassland,CENMAC,microplot,1,97.5
11,grassland,CENMAC,microplot,2,62.5
11,grassland,CENMAC,microplot,3,37.5
11,grassland,CENMAC,microplot,4,14.5
11,grassland,CENMAC,microplot,5,62.5
11,grassland,CENMAC,microplot,6,62.5
11,grassland,CENMAC,microplot,7,85
11,grassland,CENMAC,microplot,8,37.5
11,grassland,CENMAC,microplot,9,62.5
11,grassland,CENMAC,microplot,10,85
11,grassland,CENMAC,subplot,1,2.5
11,grassland,CENMAC,subplot,2,2.5
11,grassland,CENMAC,midplot,1,2.5
11,grassland,CENMAC,wholeplot,1,2.5
14,grassland,CENMAC,microplot,4,14.5
14,grassland,CENMAC,microplot,5,2.5
14,grassland,CENMAC,microplot,8,2.5
14,grassland,CENMAC,microplot,9,37.5
14,grassland,CENMAC,microplot,10,14.5
14,grassland,CENMAC,subplot,2,2.5
14,grassland,CENMAC,midplot,1,2.5
14,grassland,CENMAC,wholeplot,1,2.5
18,grassland,CENMAC,microplot,2,2.5
18,grassland,CENMAC,wholeplot,1,2.5
24,grassland,CENMAC,wholeplot,1,2.5
32,grassland,CENMAC,microplot,1,2.5
32,grassland,CENMAC,microplot,3,14.5
32,grassland,CENMAC,microplot,4,14.5
32,grassland,CENMAC,microplot,5,14.5
32,grassland,CENMAC,microplot,6,14.5
32,grassland,CENMAC,microplot,7,14.5
32,grassland,CENMAC,microplot,8,14.5
32,grassland,CENMAC,microplot,9,2.5
32,grassland,CENMAC,microplot,10,14.5
32,grassland,CENMAC,subplot,1,2.5
32,grassland,CENMAC,subplot,2,2.5
32,grassland,CENMAC,midplot,1,2.5
32,grassland,CENMAC,wholeplot,1,2.5
45,grassland,CENMAC,microplot,1,2.5
45,grassland,CENMAC,midplot,1,2.5
45,grassland,CENMAC,wholeplot,1,2.5
47,grassland,CENMAC,microplot,1,2.5
47,grassland,CENMAC,microplot,5,2.5
47,grassland,CENMAC,microplot,7,2.5
47,grassland,CENMAC,subplot,1,2.5
47,grassland,CENMAC,midplot,1,2.5
47,grassland,CENMAC,wholeplot,1,2.5
49,grassland,CENMAC,microplot,1,14.5
49,grassland,CENMAC,microplot,2,2.5
49,grassland,CENMAC,wholeplot,1,2.5
50,grassland,CENMAC,microplot,1,2.5
50,grassland,CENMAC,microplot,2,37.5
50,grassland,CENMAC,midplot,1,2.5
50,grassland,CENMAC,subplot,1,2.5
50,grassland,CENMAC,subplot,2,2.5
50,grassland,CENMAC,wholeplot,1,2.5
51,grassland,CENMAC,microplot,8,2.5
51,grassland,CENMAC,subplot,1,2.5
51,grassland,CENMAC,midplot,1,2.5
51,grassland,CENMAC,microplot,1,2.5
51,grassland,CENMAC,microplot,2,2.5
51,grassland,CENMAC,microplot,7,2.5
51,grassland,CENMAC,wholeplot,1,2.5
65,grassland,CENMAC,microplot,1,2.5
65,grassland,CENMAC,midplot,1,2.5
65,grassland,CENMAC,wholeplot,1,2.5
80,grassland,CENMAC,microplot,1,14.5
80,grassland,CENMAC,microplot,2,2.5
80,grassland,CENMAC,microplot,4,2.5
80,grassland,CENMAC,microplot,5,14.5
80,grassland,CENMAC,microplot,6,14.5
80,grassland,CENMAC,microplot,7,14.5
80,grassland,CENMAC,microplot,8,2.5
80,grassland,CENMAC,microplot,9,2.5
80,grassland,CENMAC,microplot,10,2.5
80,grassland,CENMAC,subplot,1,2.5
80,grassland,CENMAC,subplot,2,2.5
80,grassland,CENMAC,midplot,1,2.5
80,grassland,CENMAC,wholeplot,1,2.5
81,grassland,CENMAC,subplot,1,2.5
81,grassland,CENMAC,subplot,2,2.5
81,grassland,CENMAC,midplot,1,2.5
81,grassland,CENMAC,wholeplot,1,2.5
82,grassland,CENMAC,microplot,1,2.5
82,grassland,CENMAC,microplot,2,2.5
82,grassland,CENMAC,microplot,5,2.5
82,grassland,CENMAC,microplot,6,14.5
82,grassland,CENMAC,microplot,7,37.5
82,grassland,CENMAC,microplot,8,37.5
82,grassland,CENMAC,microplot,10,2.5
82,grassland,CENMAC,subplot,2,2.5
82,grassland,CENMAC,midplot,1,2.5
82,grassland,CENMAC,wholeplot,1,2.5
1,grassland,CERARV,microplot,3,2.5
1,grassland,CERARV,microplot,7,2.5
1,grassland,CERARV,microplot,8,2.5
1,grassland,CERARV,wholeplot,1,2.5
2,grassland,CERARV,microplot,1,2.5
2,grassland,CERARV,microplot,5,2.5
2,grassland,CERARV,microplot,7,2.5
2,grassland,CERARV,microplot,9,2.5
2,grassland,CERARV,subplot,1,2.5
2,grassland,CERARV,subplot,2,2.5
2,grassland,CERARV,midplot,1,2.5
2,grassland,CERARV,wholeplot,1,2.5
4,grassland,CERARV,microplot,2,14.5
4,grassland,CERARV,microplot,7,2.5
4,grassland,CERARV,microplot,9,2.5
4,grassland,CERARV,microplot,10,2.5
4,grassland,CERARV,subplot,1,2.5
4,grassland,CERARV,subplot,2,2.5
4,grassland,CERARV,midplot,1,2.5
4,grassland,CERARV,wholeplot,1,2.5
5,grassland,CERARV,microplot,4,2.5
5,grassland,CERARV,microplot,5,2.5
5,grassland,CERARV,microplot,6,2.5
5,grassland,CERARV,microplot,9,2.5
5,grassland,CERARV,microplot,10,2.5
5,grassland,CERARV,subplot,1,2.5
5,grassland,CERARV,subplot,2,2.5
5,grassland,CERARV,midplot,1,2.5
5,grassland,CERARV,wholeplot,1,2.5
6,grassland,CERARV,microplot,1,2.5
6,grassland,CERARV,microplot,2,2.5
6,grassland,CERARV,microplot,6,2.5
6,grassland,CERARV,subplot,1,2.5
6,grassland,CERARV,midplot,1,2.5
6,grassland,CERARV,wholeplot,1,2.5
9,grassland,CERARV,microplot,1,2.5
9,grassland,CERARV,microplot,5,2.5
9,grassland,CERARV,subplot,1,2.5
9,grassland,CERARV,wholeplot,1,2.5
10,grassland,CERARV,microplot,2,2.5
10,grassland,CERARV,microplot,6,14.5
10,grassland,CERARV,microplot,7,2.5
10,grassland,CERARV,microplot,10,2.5
10,grassland,CERARV,subplot,1,2.5
10,grassland,CERARV,subplot,2,2.5
10,grassland,CERARV,midplot,1,2.5
10,grassland,CERARV,wholeplot,1,2.5
18,grassland,CERARV,microplot,2,2.5
18,grassland,CERARV,microplot,7,2.5
18,grassland,CERARV,microplot,9,2.5
18,grassland,CERARV,subplot,2,2.5
18,grassland,CERARV,midplot,1,2.5
18,grassland,CERARV,wholeplot,1,2.5
24,grassland,CERARV,microplot,1,14.5
24,grassland,CERARV,microplot,3,2.5
24,grassland,CERARV,microplot,2,2.5
24,grassland,CERARV,microplot,4,2.5
24,grassland,CERARV,microplot,7,2.5
24,grassland,CERARV,microplot,8,2.5
24,grassland,CERARV,microplot,9,2.5
24,grassland,CERARV,microplot,10,2.5
24,grassland,CERARV,subplot,1,2.5
24,grassland,CERARV,subplot,2,2.5
24,grassland,CERARV,midplot,1,2.5
24,grassland,CERARV,wholeplot,1,2.5
32,grassland,CERARV,microplot,4,2.5
32,grassland,CERARV,midplot,1,2.5
32,grassland,CERARV,wholeplot,1,2.5
45,grassland,CERARV,microplot,1,2.5
45,grassland,CERARV,microplot,2,2.5
45,grassland,CERARV,microplot,3,14.5
45,grassland,CERARV,microplot,5,2.5
45,grassland,CERARV,microplot,6,2.5
45,grassland,CERARV,microplot,7,2.5
45,grassland,CERARV,microplot,8,2.5
45,grassland,CERARV,microplot,9,14.5
45,grassland,CERARV,subplot,1,2.5
45,grassland,CERARV,subplot,2,2.5
45,grassland,CERARV,midplot,1,2.5
45,grassland,CERARV,wholeplot,1,2.5
49,grassland,CERARV,microplot,2,2.5
49,grassland,CERARV,wholeplot,1,2.5
49,grassland,CERARV,subplot,2,2.5
50,grassland,CERARV,microplot,2,2.5
50,grassland,CERARV,microplot,3,2.5
50,grassland,CERARV,microplot,4,2.5
50,grassland,CERARV,microplot,5,2.5
50,grassland,CERARV,microplot,8,14.5
50,grassland,CERARV,microplot,9,14.5
50,grassland,CERARV,midplot,1,2.5
50,grassland,CERARV,subplot,2,2.5
50,grassland,CERARV,wholeplot,1,2.5
51,grassland,CERARV,microplot,5,2.5
51,grassland,CERARV,subplot,2,2.5
51,grassland,CERARV,wholeplot,1,2.5
51,grassland,CERARV,,,2.5
60,grassland,CERARV,microplot,10,2.5
60,grassland,CERARV,subplot,1,2.5
60,grassland,CERARV,subplot,2,2.5
60,grassland,CERARV,wholeplot,1,2.5
60,grassland,CERARV,microplot,2,2.5
60,grassland,CERARV,microplot,6,2.5
62,grassland,CERARV,microplot,10,2.5
62,grassland,CERARV,subplot,2,2.5
62,grassland,CERARV,midplot,1,2.5
62,grassland,CERARV,wholeplot,1,2.5
65,grassland,CERARV,microplot,1,2.5
65,grassland,CERARV,microplot,5,2.5
65,grassland,CERARV,microplot,8,2.5
65,grassland,CERARV,subplot,1,2.5
65,grassland,CERARV,midplot,1,2.5
65,grassland,CERARV,wholeplot,1,2.5
80,grassland,CERARV,microplot,3,37.5
80,grassland,CERARV,wholeplot,1,2.5
82,grassland,CERARV,microplot,1,2.5
82,grassland,CERARV,microplot,3,2.5
82,grassland,CERARV,microplot,6,2.5
82,grassland,CERARV,subplot,1,2.5
82,grassland,CERARV,subplot,2,2.5
82,grassland,CERARV,wholeplot,1,2.5
1,grassland,CHEALB,microplot,2,2.5
1,grassland,CHEALB,midplot,1,2.5
1,grassland,CHEALB,wholeplot,1,2.5
2,grassland,CHEALB,wholeplot,1,2.5
24,grassland,CICINT,microplot,1,14.5
24,grassland,CICINT,subplot,1,2.5
24,grassland,CICINT,subplot,2,2.5
24,grassland,CICINT,wholeplot,1,2.5
62,grassland,CICINT,microplot,7,37.5
62,grassland,CICINT,microplot,8,14.5
62,grassland,CICINT,subplot,2,2.5
62,grassland,CICINT,midplot,1,2.5
62,grassland,CICINT,wholeplot,1,2.5
65,grassland,CICINT,wholeplot,1,2.5
60,grassland,CIRSPP,wholeplot,1,2.5
45,grassland,CLOVER1,midplot,1,2.5
45,grassland,CLOVER1,wholeplot,1,2.5
62,grassland,CLOVER1,wholeplot,1,2.5
1,grassland,COLLIN,microplot,1,14.5
1,grassland,COLLIN,microplot,2,14.5
1,grassland,COLLIN,microplot,3,14.5
1,grassland,COLLIN,microplot,5,2.5
1,grassland,COLLIN,microplot,6,2.5
1,grassland,COLLIN,microplot,7,2.5
1,grassland,COLLIN,microplot,8,2.5
1,grassland,COLLIN,microplot,9,2.5
1,grassland,COLLIN,microplot,10,2.5
1,grassland,COLLIN,subplot,2,2.5
1,grassland,COLLIN,midplot,1,2.5
1,grassland,COLLIN,wholeplot,1,2.5
2,grassland,COLLIN,wholeplot,1,2.5
2,grassland,COLLIN,microplot,5,2.5
9,grassland,COLLIN,microplot,2,2.5
9,grassland,COLLIN,microplot,6,2.5
9,grassland,COLLIN,wholeplot,1,2.5
10,grassland,COLLIN,wholeplot,1,2.5
14,grassland,COLLIN,wholeplot,1,2.5
14,grassland,COLLIN,microplot,1,2.5
14,grassland,COLLIN,microplot,4,2.5
14,grassland,COLLIN,subplot,1,2.5
14,grassland,COLLIN,midplot,1,2.5
18,grassland,COLLIN,microplot,2,2.5
18,grassland,COLLIN,wholeplot,1,2.5
45,grassland,COLLIN,microplot,4,2.5
45,grassland,COLLIN,microplot,5,2.5
45,grassland,COLLIN,microplot,6,2.5
45,grassland,COLLIN,microplot,7,2.5
45,grassland,COLLIN,microplot,8,2.5
45,grassland,COLLIN,microplot,9,2.5
45,grassland,COLLIN,microplot,10,2.5
45,grassland,COLLIN,subplot,1,2.5
45,grassland,COLLIN,subplot,2,2.5
45,grassland,COLLIN,midplot,1,2.5
45,grassland,COLLIN,wholeplot,1,2.5
47,grassland,COLLIN,wholeplot,1,2.5
80,grassland,COLLIN,microplot,2,2.5
80,grassland,COLLIN,microplot,4,2.5
80,grassland,COLLIN,subplot,2,2.5
80,grassland,COLLIN,wholeplot,1,2.5
81,grassland,COLLIN,wholeplot,1,2.5
81,grassland,COLLIN,,,2.5
51,grassland,COLPAR,wholeplot,1,2.5
51,grassland,COLPAR,,,2.5
80,grassland,COLPAR,microplot,2,2.5
80,grassland,COLPAR,wholeplot,1,2.5
81,grassland,COLPAR,microplot,6,2.5
81,grassland,COLPAR,subplot,1,2.5
81,grassland,COLPAR,wholeplot,1,2.5
82,grassland,COLPAR,wholeplot,1,2.5
82,grassland,COMMUB,microplot,2,14.5
82,grassland,COMMUB,microplot,4,2.5
82,grassland,COMMUB,microplot,7,14.5
82,grassland,COMMUB,microplot,8,14.5
82,grassland,COMMUB,microplot,9,14.5
82,grassland,COMMUB,subplot,2,2.5
82,grassland,COMMUB,midplot,1,2.5
82,grassland,COMMUB,wholeplot,1,2.5
32,grassland,COMROT,microplot,1,2.5
